"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"1187","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99000149","Sample-Routine","Water","Groundwater",1989-11-15,"14:55:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413005071353401",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-11-15 19:55:00,NA
"1188","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901791","Sample-Composite Without Parents","Water","Wet Fall Material",1989-08-11,"02:00:00","EDT",1989-08-13,"09:00:59","EDT",NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410930071340401","9-13 CA UPDATED DUE TO COMPUTER PROB'",NA,"Stable, normal stage","Storm","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC024","USGS","Anions, LIS wf, IC","USGS TWRI 5-A1/1989, p 527",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-11 06:00:00,1989-08-13 13:00:59
"1189","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901796","Sample-Composite Without Parents","Water","Wet Fall Material",1989-07-14,"15:00:00","EDT",1989-07-17,"02:00:59","EDT",NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410930071340401",NA,NA,"Stable, normal stage","Storm","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",4.4,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC024","USGS","Anions, LIS wf, IC","USGS TWRI 5-A1/1989, p 527",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-14 19:00:00,1989-07-17 06:00:59
"1190","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99000175","Sample-Routine","Water","Surface Water",1989-11-21,"09:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-414000071362001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-11-21 14:45:00,NA
"1191","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901813","Sample-Routine","Water","Groundwater",1989-08-01,"10:06:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411008071333301",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",33,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-01 14:06:00,NA
"1192","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901872","Sample-Routine","Water","Groundwater",1989-08-08,"10:05:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411025071335901","UPDATE NO2+NO3 TOT-NO RC OR RU REC'D;",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",11,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-08 14:05:00,NA
"1193","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901878","Sample-Routine","Water","Groundwater",1989-08-08,"15:03:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410902071341301",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",46,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-08 19:03:00,NA
"1194","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901882","Sample-Routine","Water","Groundwater",1989-08-08,"10:59:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411016071340001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",40,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-08 14:59:00,NA
"1195","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901886","Sample-Routine","Water","Surface Water",1989-07-27,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116605",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",25,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-27 16:30:00,NA
"1196","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901888","Sample-Routine","Water","Surface Water",1989-07-28,"09:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116825",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-28 13:30:00,NA
"1197","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99000133","Sample-Routine","Water","Surface Water",1989-10-31,"12:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-415003071450700",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",7.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-10-31 17:15:00,NA
"1198","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99000138","Sample-Routine","Water","Surface Water",1989-11-03,"13:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-414459071242200",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",29,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-11-03 18:30:00,NA
"1199","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99000144","Sample-Routine","Water","Groundwater",1989-11-15,"10:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412838071360801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",27,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-11-15 15:15:00,NA
"1200","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601553","Sample-Routine","Water","Surface Water",2016-07-19,"13:20:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-01114500",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",105,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-07-29,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-07-19 17:20:00,NA
"1201","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601651","Sample-Routine","Water","Surface Water",2016-08-01,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01114000","L-2170074 Needs more ice!",NA,"Stable, low stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",146,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-12,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-08-01 16:30:00,NA
"1202","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601708","Sample-Routine","Water","Surface Water",2016-07-14,"12:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115190",NA,NA,"Stable, low stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",38,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-19,NA,NA,NA,NA,NA,"NWIS",2016-07-14 16:00:00,NA
"1203","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601709","Sample-Routine","Water","Surface Water",2016-07-14,"10:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115187",NA,NA,"Stable, low stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",31.3,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-19,NA,NA,NA,NA,NA,"NWIS",2016-07-14 14:30:00,NA
"1204","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01700122","Sample-Routine","Water","Surface Water",2016-11-29,"11:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Chloride","Dissolved",64.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-12-06,NA,NA,NA,NA,NA,"NWIS",2016-11-29 16:30:00,NA
"1205","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600605","Sample-Routine","Water","Surface Water",2016-04-28,"11:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895","L-1260058 X=no time on FCC",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Chloride","Dissolved",107,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-05-07,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-04-28 15:00:00,NA
"1206","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600603","Sample-Routine","Water","Surface Water",2016-04-28,"13:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01118500","A-1260062 TPCN volume: 200mL for each filter",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Chloride","Dissolved",24.3,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-05-07,NA,NA,NA,NA,NA,"NWIS",2016-04-28 17:00:00,NA
"1207","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600720","Sample-Routine","Water","Surface Water",2016-06-01,"11:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, high stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Chloride","Dissolved",106,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-06-09,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-06-01 15:30:00,NA
"1208","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600722","Sample-Routine","Water","Surface Water",2016-05-31,"12:40:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01118500",NA,NA,"Stable, high stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Chloride","Dissolved",25.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-06-09,NA,NA,NA,NA,NA,"NWIS",2016-05-31 16:40:00,NA
"1209","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600724","Sample-Routine","Water","Surface Water",2016-05-31,"10:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Chloride","Dissolved",90.9,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-06-09,NA,NA,NA,NA,NA,"NWIS",2016-05-31 14:30:00,NA
"1210","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600815","Sample-Routine","Water","Surface Water",2016-06-07,"13:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-01114500",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",88.2,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-06-15,NA,NA,NA,NA,NA,"NWIS",2016-06-07 17:30:00,NA
"1211","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600975","Quality Control Sample-Field Replicate","Water","Surface Water",2016-06-20,"10:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-01114000",NA,NA,"Stable, low stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81",NA,"Chloride","Dissolved",147,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-06-29,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-06-20 14:10:00,NA
"1212","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600323","Sample-Routine","Water","Surface Water",2016-01-13,"13:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115190",NA,NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",28.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-01-27,NA,NA,NA,NA,NA,"NWIS",2016-01-13 18:00:00,NA
"1213","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01600322","Sample-Routine","Water","Surface Water",2016-01-14,"13:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115265",NA,NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",22.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-01-27,NA,NA,NA,NA,NA,"NWIS",2016-01-14 18:15:00,NA
"1214","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601306","Sample-Routine","Water","Surface Water",2016-07-18,"10:40:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-01114000",NA,NA,"Stable, low stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81",NA,"Chloride","Dissolved",149,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-07-29,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-07-18 14:40:00,NA
"1215","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601545","Sample-Routine","Water","Surface Water",2016-07-21,"13:20:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115114",NA,NA,"Stable, low stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",81.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-05,NA,NA,NA,NA,NA,"NWIS",2016-07-21 17:20:00,NA
"1216","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601582","Sample-Routine","Water","Surface Water",2016-07-27,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115110",NA,NA,"Stable, low stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",13.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-10,NA,NA,NA,NA,NA,"NWIS",2016-07-27 14:00:00,NA
"1217","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601621","Sample-Routine","Water","Surface Water",2016-08-02,"14:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-01114500",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",113,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-12,"sample was diluted",NA,NA,NA,NA,"NWIS",2016-08-02 18:10:00,NA
"1218","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601383","Sample-Routine","Water","Surface Water",2016-07-20,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, low stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Chloride","Dissolved",83.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-19,NA,NA,NA,NA,NA,"NWIS",2016-07-20 16:30:00,NA
"1219","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601696","Sample-Routine","Water","Surface Water",2016-08-04,"14:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117800",NA,NA,"Stable, low stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",11.8,"mg/l",NA,"Preliminary",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-17,NA,NA,NA,NA,NA,"NWIS",2016-08-04 18:10:00,NA
"1220","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01601706","Sample-Routine","Water","Surface Water",2016-07-18,"12:50:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115280",NA,NA,"Stable, low stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",44.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2016-08-19,NA,NA,NA,NA,NA,"NWIS",2016-07-18 16:50:00,NA
