OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203153,"203153-MILL CREEK UPST. BMY TRIB (9.30), ADJ. WATKINS RD.",River/Stream,,05060001,,,,,40.2156,-83.2653,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203160,"203160-EVERSOLE RUN NW OF SHAWNEE HILLS, DST. COOK RD.",River/Stream,,05060001,,,,,40.1761,-83.1478,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,041,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203182,"203182-HOOVER RESERVOIR, L-1",Lake,,05060001,,,,,40.1083,-82.8814,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203209,"203209-CLOVER GROFF RUN AT HILLIARD, DST. SCIOTO-DARBY CREEK RD.",River/Stream,,05060001,,,,,40.031514,-83.176556,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203215,203215-AMERICAN DITCH AT COLUMBUS @ JOYCE AVE.,River/Stream,,05060001,,,,,39.9958,-82.9661,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203217,"203217-UNZINGER DITCH SW OF BLACKLICK, 55 M UPST. COLS. STEEL DRUM",River/Stream,,05060001,,,,,39.9886,-82.8281,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203243,"203243-HELLBRANCH RUN NW OF GALLOWAY, 0.6 MILES DST. ALTON RD.",River/Stream,,05060001,,,,,39.9217,-83.1775,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203265,203265-GAY RUN SW OF DARBYDALE @ BOYD RD.,River/Stream,,05060001,,,,,39.8292,-83.2022,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203267,203267-SPRINGWATER RUN @ HARRISBURG-GEORGESVILLE RD.,River/Stream,,05060001,,,,,39.80832,-83.172144,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203269,203269-TRIB. TO BIG DARBY CREEK (23.61) S OF HARRISBURG @ MOUTH,River/Stream,,05060001,,,,,39.7997,-83.1703,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203274,"203274-BIG DARBY CREEK SE OF DARBYVILLE, E OF RENICK CEMETERY",River/Stream,,05060001,,,,,39.6561,-83.0608,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203280,"203280-HOMINY CREEK AT CIRCLEVILLE, UPST. LANE NEAR MOUTH, UPST. RR",River/Stream,,05060002,,,,,39.5947,-82.9283,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203293,203293-YELLOWBUD CREEK @ RITTINGER PROPERTY,River/Stream,,05060002,,,,,39.5011,-83.0172,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203294,"203294-CONGO CREEK NW OF KINGSTON, UPST. FORD OFF WOLF RD.",River/Stream,,05060002,,,,,39.4906,-82.9286,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203296,203296-BLACKWATER CREEK W OF KINGSTON @ ORR RD.,River/Stream,,05060002,,,,,39.4594,-82.9794,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203297,"203297-ROSS LAKE, L-1",Lake,,05060002,,,,,39.3406,-82.91,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203298,"203298-PIKE LAKE, L-1",Lake,,05060002,,,,,39.160048,-83.219912,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203299,"203299-MIDDLE FK MORGAN FORK 0.5 MI DST PIKE LAKE, ADJ PIKE LAKE RD",River/Stream,,05060002,,,,,39.1539,-83.2153,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203301,203301-RIGHT FORK MORGAN FORK DST. MIDDLE FORK,River/Stream,,05060002,,,,,39.1433,-83.1939,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203302,203302-KINCAID CREEK AT LAPPERELL @ STEWART HOLLOW RD.,River/Stream,,05060002,,,,,39.1303,-83.2797,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203303,203303-LEFT FORK MORGAN FORK @ FIRE TOWER RD.,River/Stream,,05060002,,,,,39.1297,-83.215,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203304,203304-KINCAID CREEK DST. MILLER LUMBER SAWDUST PILE @ GRAVEL LANE,River/Stream,,05060002,,,,,39.1222,-83.2756,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203306,"203306-MORGAN FORK @ CO. RD. 3 UPST FORD, NEAR CLAYTON #1 CEMETERY",River/Stream,,05060002,,,,,39.1131,-83.1814,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203307,"203307-KINCAID CREEK ADJ. FISH HATCHERY, ADJ. LAPPERELL RD.",River/Stream,,05060002,,,,,39.1031,-83.2683,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203308,203308-SUNFISH CREEK UPST. GRASSY FORK RD.,River/Stream,,05060002,,,,,39.0947,-83.2483,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203310,"203310-SUNFISH CREEK JUST UPST. BYINGTON, ADJ. ST. RT. 124",River/Stream,,05060002,,,,,39.0847,-83.3028,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203312,"203312-CHENOWETH FORK JUST DST. LONG RUN, ADJ. CHENOWETH FORK RD.",River/Stream,,05060002,,,,,39.04,-83.2406,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203344,203344-HAMILTON RUN NEAR ALTON @ MOUTH,River/Stream,,05060001,,,,,39.945,-83.1789,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203345,"203345-HAMILTON RUN NEAR ALTON, UPST. MCCOY DITCH",River/Stream,,05060001,,,,,39.9553,-83.1833,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203348,203348-MCCOY RUN NEAR ALTON @ MOUTH,River/Stream,,05060001,,,,,39.9517,-83.1831,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203351,"203351-BEAR CREEK ADJ BEAR CREEK-RARDEN RD, 0.2 MI. DST BEAN HOLLOW",River/Stream,,05060002,,,,,38.9272,-83.0747,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,145,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203354,203354-CAMP CREEK  @ CR 25 CAMP-BEAR CREEK RD./COLDICOTT RD.,River/Stream,,05060002,,,,,38.9733,-83.1197,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203358,203358-CLOVER GROFF RUN @ PARK ADJ. FRAZELL RD.,River/Stream,,05060001,,,,,40.0069,-83.17,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203361,203361-CHENOWETH FORK @ CHENOWETH FORK RD. DST. SPOON RIVER,River/Stream,,05060002,,,,,39.0469,-83.1389,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203366,"203366-CARTER RUN NEAR ELM GROVE, NEAR MOUTH",River/Stream,,05060002,,,,,39.0406,-83.1717,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203367,203367-LEETH CREEK 0.9 MI. N OF IDAHO @ FARM ALONG LEETH CREEK RD.,River/Stream,,05060002,,,,,39.1017,-83.1439,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203372,203372-GRASSY FORK @ GRAVEL ROAD OFF GRASSY FORK RD.,River/Stream,,05060002,,,,,39.0839,-83.2567,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203388,"203388-ALUM CREEK LAKE, L-1",Lake,,05060001,,,,,40.1889,-82.9661,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,041,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203392,203392-NEWELL RUN DST. PEGGS FORK,River/Stream,,05030201,,,,,39.4019,-81.2692,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203411,203411-MILL CREEK NE OF NEW MATAMORAS @ TWP. RD. 66,River/Stream,,05030201,,,,,39.5394,-81.0531,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203415,"203415-OPOSSUM CREEK ADJ. BEAUTIFUL RIDGE RD, DST. ALUM RUN",River/Stream,,05030201,,,,,39.7211,-80.8786,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,111,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203417,"203417-PIPE CREEK NEAR VADIS, ADJ. PIPE CREEK RD.",River/Stream,,05030106,,,,,39.9244,-80.8269,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203426,"203426-GEORGES RUN NEAR TOWN OF GEORGES RUN, ADJ. ST. RT. 151",River/Stream,,05030106,,,,,40.295,-80.6369,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,081,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203435,203435-SALEM CREEK NE OF FAIRPLAY @ TWP. RD. 208,River/Stream,,05030101,,,,,40.370747,-80.796165,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,081,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203438,"203438-MCMAHON CREEK E OF GLENCOE @ ST. RT. 149, DST WILLIAMS CREEK",River/Stream,,05030106,,,,,40.0028,-80.8772,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203439,"203439-MCMAHON CREEK NW OF WARNOCK, DST. LANE OFF ST. RT. 149",River/Stream,,05030106,,,,,40.0251,-80.9448,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203440,203440-L. MCMAHON CREEK DST. AULTS RUN,River/Stream,,05030106,,,,,40.0467,-80.8556,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203456,"203456-SUNFISH CREEK UPST. CAMERON, 0.2 MI DST. TWP. RD. 156",River/Stream,,05030201,,,,,39.7631,-80.98,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,111,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203457,203457-SUNFISH CREEK UPST. PINEY FORK @ ALTITUDE-MILLER HILL RD.,River/Stream,,05030201,,,,,39.7756,-81.0186,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,111,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203458,203458-BAKER FORK ADJ. TWP. RD. 81 @ TOWNSHIP LINE,River/Stream,,05030201,,,,,39.805,-81.1089,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,111,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203459,203459-WHEELING CREEK @ FIRST BRIDGE S OF BARTON,River/Stream,,05030106,,,,,40.0967,-80.8383,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203460,203460-WHEELING CREEK ON WEST EDGE OF LAFFERTY @ MT. HOPE RD.,River/Stream,,05030106,,,,,40.1097,-81.0264,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203486,"203486-KISER LAKE, L-1",Lake,,05080001,,,,,40.1944,-83.9783,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,021,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203488,203488-E. BR. LOST CREEK E OF FLETCHER @ SODOM-BALLOU RD.,River/Stream,,05080001,,,,,40.1394,-84.065,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,109,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203503,203503-WOLF CREEK W OF TROTWOOD UPST. NOLAN RD.,River/Stream,,05080002,,,,,39.8014,-84.3592,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203504,203504-DRY RUN E OF TROTWOOD @ FREE PIKE,River/Stream,,05080002,,,,,39.7981,-84.2817,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203507,203507-WOLF CREEK AT DAYTON @ BRIDGE ST.,River/Stream,,05080002,,,,,39.7672,-84.2386,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203509,203509-BEAR CREEK SW OF LIBERTY @ LUTHERAN CHURCH RD.,River/Stream,,05080002,,,,,39.7117,-84.3469,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203513,"203513-CLEAR CREEK AT FRANKLIN @ END OF LANE, AT MUNICIPAL PARK",River/Stream,,05080002,,,,,39.5511,-84.295,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,165,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203516,"203516-CLEAR CREEK W OF RIDGEVILLE, DST ST. RT. 48",River/Stream,,05080002,,,,,39.5289,-84.1853,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,165,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203602,"203602-KILLBUCK CREEK 1.5 MI UPST. CO. RD. 28, ADJ CO. RD. 24",River/Stream,,05040003,,,,,40.345,-81.9489,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,031,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203603,203603-KILLBUCK CREEK AT HELMICK @ COVERED BRIDGE (TWP. RD. 25),River/Stream,,05040003,,,,,40.3928,-81.9433,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,031,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203606,203606-KILLBUCK CREEK 0.1 MI. DST. HOLMES/COSHOCTON CO. LINE,River/Stream,,05040003,,,,,40.4494,-81.9678,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,031,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203613,203613-KILLBUCK CREEK SW OF BURBANK @ BRITTON RD.,River/Stream,,05040003,,,,,40.9744,-82.0275,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,169,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203615,203615-KILLBUCK CREEK W OF CRESTON @ CANAAN CENTER RD.,River/Stream,,05040003,,,,,40.9886861,-81.9391389,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,169,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203623,203623-MILITARY RUN @ TWP. RD. 128,River/Stream,,05040003,,,,,40.4858,-81.8553,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203625,203625-WOLF CREEK @ TWP. RD. 31,River/Stream,,05040003,,,,,40.4769,-82.0528,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203626,203626-BLACK CREEK W OF KILLBUCK @ TWP. RD. 31,River/Stream,,05040003,,,,,40.505,-82.0556,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203630,203630-BEAR RUN W OF MILLERSBURG @ CO. RD. 400,River/Stream,,05040003,,,,,40.5603,-81.9675,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203631,203631-CORNS RUN W OF MILLERSBURG @ CO. RD. 400,River/Stream,,05040003,,,,,40.5639,-81.955,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203638,203638-REPP RUN SW OF LODI @ CO. RD. 34,River/Stream,,05040003,,,,,40.9986,-82.0364,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,103,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203681,"203681-WINTON LAKE, L-1",Lake,,05090203,,,,,39.2583,-84.4953,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,061,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203705,203705-STILLWATER R. S OF DARKE COUNTY AIRPORT @ ST. RT. 121,River/Stream,,05080001,,,,,40.1908,-84.5256,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203706,"203706-STILLWATER R. UPST. BOYD CREEK, UPST. UNION CITY RD.",River/Stream,,05080001,,,,,40.1886,-84.5939,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203707,"203707-STILLWATER R. SW OF LIGHTSVILLE, UPST. YOUNG RD, UPST TRIB.",River/Stream,,05080001,,,,,40.2622,-84.7286,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203712,203712-MILL CREEK @ KESSLER-FREDERICK PIKE,River/Stream,,05080001,,,,,39.9225,-84.275,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,109,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203715,203715-TRIB. TO LUDLOW CREEK (11.80) NEAR PITSBURG @ OAKES RD.,River/Stream,,05080001,,,,,39.9847,-84.4756,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203720,"203720-HELLER DITCH AT UNION CORNERS, ADJ. GETTYSBURG-PITSBURG RD.",River/Stream,,05080001,,,,,40.0764,-84.4908,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203721,203721-HARRIS CREEK @ BRADFORD-BLOOMER RD.,River/Stream,,05080001,,,,,40.1414,-84.4122,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,109,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203728,203728-W. BR. GREENVILLE CREEK SE OF PALESTINE @ BYRKET RD.,River/Stream,,05080001,,,,,40.0406,-84.7233,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203731,203731-N. FK. KRAUT CREEK @ WILDCAT RD.,River/Stream,,05080001,,,,,40.121114,-84.7530498,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203732,203732-DISMAL CREEK DST. UNION WWTP @ WORTH RD.,River/Stream,,05080001,,,,,40.1919,-84.7989,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203735,203735-SWAMP CREEK N OF VERSAILLES @ PITTSENBARGER RD.,River/Stream,,05080001,,,,,40.27,-84.4672,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203738,203738-INDIAN CREEK @ BROWN RD.,River/Stream,,05080001,,,,,40.2386,-84.5556,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203739,203739-BOYD CREEK @ HORATIO-HARRIS CREEK RD.,River/Stream,,05080001,,,,,40.1505655,-84.6270839,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203740,203740-TRIB. TO BOYD CREEK (2.67) @ HORATIO-HARRIS CREEK RD.,River/Stream,,05080001,,,,,40.1505619,-84.6189713,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203742,203742-N. FK. STILLWATER R. S OF ROSSBURG @ BROCK-COSMOS RD.,River/Stream,,05080001,,,,,40.2647,-84.6289,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203744,203744-S. FK. STILLWATER R. @ YOUNG RD.,River/Stream,,05080001,,,,,40.1964,-84.7278,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203749,"203749-DELTA RESERVOIR #2, L-1",Lake,**Electric motors only on this reservoir.  No gas-powered outboards allowed even if not being used.**,04100009,,,,,41.5922,-84.0144,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,051,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203758,"203758-GRAND LAKE ST. MARYS, L-2",Lake,,05120101,,,,,40.5261,-84.5558,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,107,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203761,"203761-GRAND LAKE ST. MARYS, L-1",Lake,,05120101,,,,,40.5239,-84.4878,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,107,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203764,"203764-GRAND LAKE ST. MARYS, L-3",Lake,,05120101,,,,,40.53,-84.4317,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,011,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203765,"203765-NEW CONCORD RESERVOIR, L-1",Lake,,05040005,,,,,40.0072,-81.7539,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,119,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203766,"203766-CAMBRIDGE RESERVOIR, L-1",Lake,,05040005,,,,,40.0042,-81.5578,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203767,"203767-WILLS CREEK RESERVOIR, L-1",Lake,,05040005,,,,,40.155,-81.8503,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,119,,,,,,,,,STORET
