"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"2733","USGS-ME","USGS Maine Water Science Center","nwisma.01.98204965","Sample-Routine","Water","Groundwater",1981-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-432802070431001",NA,"Ice-Contact Deposits, Pleistocene","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",27,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2734","USGS-ME","USGS Maine Water Science Center","nwisma.01.98204966","Sample-Routine","Water","Groundwater",1981-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-433535070531001",NA,"Ice-Contact Deposits, Pleistocene","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","Chloride","Dissolved",NA,NA,NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Historical Lower Reporting Limit",0.5,"mg/l",NA,"NWIS",NA,NA
"2735","USGS-ME","USGS Maine Water Science Center","nwisma.01.98204972","Sample-Routine","Water","Groundwater",1981-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-432240070392501",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",8.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2736","USGS-ME","USGS Maine Water Science Center","nwisma.01.98204976","Sample-Routine","Water","Groundwater",1981-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-432228070313901",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",8.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2737","USGS-ME","USGS Maine Water Science Center","nwisma.01.98204977","Sample-Routine","Water","Groundwater",1981-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-432227070312501",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",18,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2738","USGS-ME","USGS Maine Water Science Center","nwisma.01.98204978","Sample-Routine","Water","Groundwater",1981-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-432310070393301",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2739","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300088","Sample-Routine","Water","Surface Water",1983-02-08,"13:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01015000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-02-08 18:30:00,NA
"2740","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300089","Sample-Routine","Water","Surface Water",1983-04-04,"11:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01015000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-04-04 16:15:00,NA
"2741","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300090","Sample-Routine","Water","Surface Water",1983-06-20,"17:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01015000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-06-20 21:15:00,NA
"2742","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300091","Sample-Routine","Water","Surface Water",1983-08-15,"15:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01015000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",4.3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-08-15 19:30:00,NA
"2743","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300110","Sample-Routine","Water","Surface Water",1983-02-08,"10:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01017100",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-02-08 15:45:00,NA
"2744","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300112","Sample-Routine","Water","Surface Water",1983-08-16,"07:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01017100",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-08-16 11:30:00,NA
"2745","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300134","Sample-Routine","Water","Surface Water",1982-10-25,"17:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01021050",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",13,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1982-10-25 21:00:00,NA
"2746","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300189","Sample-Routine","Water","Surface Water",1982-11-09,"16:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01036390",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1982-11-09 21:45:00,NA
"2747","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300190","Sample-Routine","Water","Surface Water",1983-02-15,"18:10:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01036390",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-02-15 23:10:00,NA
"2748","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300191","Sample-Routine","Water","Surface Water",1983-04-14,"14:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01036390",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-04-14 19:00:00,NA
"2749","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300694","Sample-Routine","Water","Surface Water",1982-11-15,"11:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",5.1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1982-11-15 16:00:00,NA
"2750","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300696","Sample-Routine","Water","Surface Water",1983-03-31,"14:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",5.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-03-31 19:30:00,NA
"2751","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300697","Sample-Routine","Water","Surface Water",1983-05-23,"14:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-23 18:30:00,NA
"2752","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300699","Sample-Routine","Water","Surface Water",1983-06-29,"14:45:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",6.3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-06-29 18:45:00,NA
"2753","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300700","Sample-Routine","Water","Surface Water",1983-08-22,"14:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",6.9,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-08-22 18:00:00,NA
"2754","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300787","Sample-Routine","Water","Surface Water",1983-03-24,"11:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01054200",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",0.9,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-03-24 16:00:00,NA
"2755","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300789","Sample-Routine","Water","Surface Water",1983-05-17,"11:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01054200",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",0.9,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-17 15:30:00,NA
"2756","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300846","Sample-Routine","Water","Surface Water",1983-06-27,"12:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01059400",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",9.7,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-06-27 16:15:00,NA
"2757","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300847","Sample-Routine","Water","Surface Water",1983-09-01,"11:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01059400",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",18,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-09-01 15:00:00,NA
"2758","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300855","Sample-Routine","Water","Surface Water",1982-11-02,"14:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-01064140",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",13,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1982-11-02 19:00:00,NA
"2759","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300902","Sample-Routine","Water","Surface Water",1983-06-28,"11:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01066000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",4.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-06-28 15:15:00,NA
"2760","USGS-ME","USGS Maine Water Science Center","nwisma.01.98300904","Sample-Routine","Water","Surface Water",1983-08-30,"16:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01066000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",4.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-08-30 20:30:00,NA
"2761","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303769","Sample-Routine","Water","Groundwater",1983-05-11,"12:55:00","EDT",NA,NA,NA,22,"feet",NA,NA,NA,NA,NA,NA,"University of Maine Laboratory, Orono, ME","USGS-434822070482501","P00027 changed from 82300 Invalid to 82301 for NWIS 4.6  upgrade. 9-29-06","Outwash","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",15,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-11 16:55:00,NA
"2762","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303792","Sample-Routine","Water","Groundwater",1983-05-09,"10:40:00","EDT",NA,NA,NA,40,"feet",NA,NA,NA,NA,NA,NA,"University of Maine Laboratory, Orono, ME","USGS-440438070261601","P00027 changed from 82300 Invalid to 82301 for NWIS 4.6  upgrade. 9-29-06","Ice-Contact Deposits, Pleistocene","Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-09 14:40:00,NA
"2763","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303795","Sample-Routine","Water","Groundwater",1982-11-18,NA,NA,NA,NA,NA,65,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-440918069564001",NA,"Ice-Contact Deposits, Pleistocene","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",15,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2764","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303797","Sample-Routine","Water","Groundwater",1982-11-01,NA,NA,NA,NA,NA,22,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-441849069442001",NA,"Till","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",51,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2765","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303799","Sample-Routine","Water","Groundwater",1982-11-09,NA,NA,NA,NA,NA,54,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-444240067283501",NA,"Bedrock Undifferentiated","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2766","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303802","Sample-Routine","Water","Groundwater",1983-05-04,"12:15:00","EDT",NA,NA,NA,61,"feet",NA,NA,NA,NA,NA,NA,"University of Maine Laboratory, Orono, ME","USGS-450713067162801","P00027 changed from 82300 Invalid to 82301 for NWIS 4.6  upgrade. 9-29-06","Bedrock Undifferentiated","Peak stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",12,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-04 16:15:00,NA
"2767","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303768","Sample-Routine","Water","Groundwater",1982-11-22,NA,NA,NA,NA,NA,24,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-434822070482501",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2768","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303793","Sample-Routine","Water","Groundwater",1982-11-17,NA,NA,NA,NA,NA,40,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-440823070291501",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2769","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303798","Sample-Routine","Water","Groundwater",1983-05-10,"09:45:00","EDT",NA,NA,NA,10,"feet",NA,NA,NA,NA,NA,NA,"University of Maine Laboratory, Orono, ME","USGS-441849069442001","P00027 changed from 82300 Invalid to 82301 for NWIS 4.6  upgrade. 9-29-06","Till","Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",26,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-10 13:45:00,NA
"2770","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303800","Sample-Routine","Water","Groundwater",1983-05-05,"08:55:00","EDT",NA,NA,NA,72,"feet",NA,NA,NA,NA,NA,NA,"University of Maine Laboratory, Orono, ME","USGS-444240067283501","P00027 changed from 82300 Invalid to 82301 for NWIS 4.6  upgrade. 9-29-06","Bedrock Undifferentiated","Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-05 12:55:00,NA
"2771","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303791","Sample-Routine","Water","Groundwater",1982-11-17,NA,NA,NA,NA,NA,45,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-440438070261601",NA,"Ice-Contact Deposits, Pleistocene","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2772","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303794","Sample-Routine","Water","Groundwater",1983-05-09,"12:30:00","EDT",NA,NA,NA,38,"feet",NA,NA,NA,NA,NA,NA,"University of Maine Laboratory, Orono, ME","USGS-440823070291501","P00027 changed from 82300 Invalid to 82301 for NWIS 4.6  upgrade. 9-29-06","Outwash","Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.7,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-05-09 16:30:00,NA
"2773","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303801","Sample-Routine","Water","Groundwater",1982-11-10,NA,NA,NA,NA,NA,150,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-450713067162801",NA,"Bedrock Undifferentiated","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",9.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"2774","USGS-ME","USGS Maine Water Science Center","nwisma.01.98303803","Sample-Routine","Water","Groundwater",1982-11-02,NA,NA,NA,NA,NA,24,"feet",NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-451047068512201",NA,"Till","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",0.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
